internal_id,Award ID,Recipient Name,Award Amount,Description,Awarding Agency,Awarding Sub Agency,Period of Performance Start Date,Period of Performance Current End Date,NAICS Code,NAICS Description,PSC Code,awarding_agency_id,agency_slug,generated_internal_id,_searched_as,Company
278252382,15F06718F0006658,BOOZ ALLEN HAMILTON INC,93496086.14,ESTABLISHING NEW TASK ORDER ON THE ITSSS CONTRACT TO PROVIDE IT SOFTWARE AND SYSTEMS DEVELOPMENT&OPERATIONS (DEVOPS) SERVICES FOR THE FEDERAL BUREAU OF INVESTIGATIONS INFORMATION TECHNOLOGY APPLICATIONS AND DATA DIVISION (ITADD).,Department of Justice,Federal Bureau of Investigation,,,,,,252.0,department-of-justice,CONT_AWD_15F06718F0006658_1549_GS35F0306J_4730,Booz Allen Hamilton,Booz Allen Hamilton
349006893,W52P1J16C0074,BOOZ ALLEN HAMILTON INC,91807900.24,IGF::OT::IGF,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W52P1J16C0074_9700_-NONE-_-NONE-,Booz Allen Hamilton,Booz Allen Hamilton
291503371,75D30120F09869,BOOZ ALLEN HAMILTON INC,90317081.12,OCIO TECHNICAL APPLICATIONS SUPPORT SERVICES,Department of Health and Human Services,Centers for Disease Control and Prevention,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75D30120F09869_7523_47QTCK18D0004_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
305940174,GST0005AJM072,BOOZ ALLEN HAMILTON INC,89899134.66,SUPPORT JR&IO (DOD) HUMAN RESOURCES IT SYSTEMS AND IMPLEMENT AF DEFENSE INTEGRATED MILITARY HUMAN RESOURCES SYSTEM (DIMHRS),General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GST0005AJM072_4735_GS00T99ALD0202_4735,Booz Allen Hamilton,Booz Allen Hamilton
278270006,15F06724F0001275,BOOZ ALLEN HAMILTON INC,89644967.14,EDAS SERVICES - ITSSS-2 SCOR 1,Department of Justice,Federal Bureau of Investigation,,,,,,252.0,department-of-justice,CONT_AWD_15F06724F0001275_1549_GS35F386DA_4732,Booz Allen Hamilton,Booz Allen Hamilton
307061761,HHSN275201000072U,BOOZ ALLEN HAMILTON INC,87760040.55,TAS::75 0844::TAS MANAGEMENT INFORMATION SUPPORT SYSTEM,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSN275201000072U_7529_GS35F0306J_4730,Booz Allen Hamilton Inc,Booz Allen Hamilton
299987710,GSCQFOB1132401,BOOZ ALLEN HAMILTON INC,86554084.17,THE PURPOSE OF THIS TASK ORDER IS TO PROVIDE INFORMATION TECHNOLOGY (IT) INFRASTRUCTURE OPERATIONS AND MAINTENANCE (O&M) SUPPORT SERVICES TO THE JOINT IMPROVISED EXPLOSIVE DEVICE (IED) DEFEAT ORGANIZATION (JIEDDO) COUNTER-IED OPERATIONS / INTELLIGENCE INTEGRATION CENTER (COIC).,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSCQFOB1132401_4732_GS00T11AJC0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
298377367,FA807519FA047,BOOZ ALLEN HAMILTON INC,85871321.8,SETTING THE PACIFIC THEATER AND FUTURES CAPABILITIES FOR THE PACIFIC AIR FORCES,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807519FA047_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
279024532,2032H518F01163,BOOZ ALLEN HAMILTON INC,85255539.04,ENTERPRISE ARCHITECTURE (EA) CORE SUPPORT SERVICES,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H518F01163_2050_GS00Q09BGD0019_4735,Booz Allen Hamilton,Booz Allen Hamilton
306629677,HHSD2002010371980009,BOOZ ALLEN HAMILTON INC,84957884.56,CIMS - CDC APPLICATION PORTFOLIO SUPPORT SERVICES (CAPSS) IGF::OT::IGF,Department of Health and Human Services,Centers for Disease Control and Prevention,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSD2002010371980009_7523_HHSD200201037198I_7523,Booz Allen Hamilton,Booz Allen Hamilton
291529567,75FCMC25FJ065,BOOZ ALLEN HAMILTON INC,84019493.3,MARKETPLACE SYSTEM INTEGRATOR (MSI) SHALL PERFORM SYSTEM INTEGRATION ACTIVITIES RELEASE AND ENVIRONMENT MANAGEMENT AND COMMUNICATION AND PARTICIPATE IN THE CHANGE CONTROL PROCESS FOR EXCHANGE ENVIRONMENTS THAT ARE HOSTED IN A CLOUD PLATFORM.,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75FCMC25FJ065_7530_HHSM500201600015I_7530,Booz Allen Hamilton,Booz Allen Hamilton
298593145,FA875021F1012,BOOZ ALLEN HAMILTON INC,82613891.0,"C-SUAS COMMAND AND CONTROL (C2), RADIO FREQUENCY, INTERCEPTO",Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA875021F1012_9700_FA875021D1100_9700,Booz Allen Hamilton,Booz Allen Hamilton
296940275,DOLOPS16F00063,BOOZ ALLEN HAMILTON INC,80252068.44,"IGF::CL,CT::IGF THE PURPOSE OF THIS REQUISITION IS TO OBTAIN SERVICES TO SUPPORT THE U.S. DEPARTMENT OF LABOR (DOL) IN OPERATING AND MAINTAINING  A FINANCIAL MANAGEMENT SYSTEM IN A HOSTED ENVIRONMENT. DOL SEEKS TO ESTABLISH A CONTRACT THAT WILL PROVIDE A RANGE OF SUPPORT FOR OPERATION AND MAINTENANCE OF A FINANCIAL MANAGEMENT SYSTEM, CALLED THE NEW CORE FINANCIAL MANAGEMENT SYSTEM (NCFMS).",Department of Labor,Office of the Assistant Secretary for Administration and Management,,,,,,267.0,department-of-labor,CONT_AWD_DOLOPS16F00063_1605_GS35F0306J_4730,Booz Allen Hamilton Inc,Booz Allen Hamilton
279968380,36C10B19N10150044,LIBERTY IT SOLUTIONS LLC,79952148.6,MANAGEMENT CONSULTING SERVICES AND HEALTHCARE REVENUE WORKFLOW MANAGEMENT AND BUSINESS INFORMATION TECHNOLOGY TOOLS.,Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B19N10150044_3600_VA11816D1015_3600,Booz Allen Hamilton,Booz Allen Hamilton
298377383,FA807520F0005,BOOZ ALLEN HAMILTON INC,79498016.34,"PREPARE, PROTECT, RESPOND: SECURING THE HOMELAND VIA INFORMATION SERVICE RESEARCH AND DEVELOPMENT FOR UNITED STATES ARMY CORPS OF ENGINEERS (USACE)",Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807520F0005_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
277630693,1333BJ21F00280021,BOOZ ALLEN HAMILTON INC,78297289.72,NWOW FOR ALL 6 TRADEMARK PRODUCT LINES,Department of Commerce,U.S. Patent and Trademark Office,,,,,,183.0,department-of-commerce,CONT_AWD_1333BJ21F00280021_1344_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
347646208,VA11810080086,BOOZ ALLEN HAMILTON INC,77788793.97,IGF::OT::IGF NEW TASK ORDER FOR VA MOBILE INFRASTRUCTURE SERVICES (MIS),Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_VA11810080086_3600_VA11811D1008_3600,Booz Allen Hamilton Inc,Booz Allen Hamilton
281082478,47QFCA25F0033,BOOZ ALLEN HAMILTON INC,77788355.0,AFRL SHADOW RAPTOR,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFCA25F0033_4732_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
305941196,GST0011AJ0100,BOOZ ALLEN HAMILTON INC,76737782.86,AWARD OF CONTRACT,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GST0011AJ0100_4732_GS00T11AJC0004_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
281087746,47QFWA19F0051,BOOZ ALLEN HAMILTON INC,75844871.3,F16 MTTG PROCUREMENT,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFWA19F0051_4732_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
347646203,VA11810080081,BOOZ ALLEN HAMILTON INC,75110453.18,IGF::OT::IGF - OTHER FUNCTION - T4 TASK ORDER FOR CUSTOMER RELATIONSHIP MANAGEMENT (CRM) PROGRAM DEVELOPMENT AND OPERATION AND MAINTENANCE (O&M) SUPPORT.,Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_VA11810080081_3600_VA11811D1008_3600,Booz Allen Hamilton Inc,Booz Allen Hamilton
298377428,FA807520F0053,BOOZ ALLEN HAMILTON INC,74906870.99,TECHNOLOGY PROTECTION (TP) FOR NAVAL AIR WARFARE CENTER (NAWC) CHINA LAKE,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807520F0053_9700_FA807518D0004_9700,Booz Allen Hamilton,Booz Allen Hamilton
305316891,GSQ0417DB0035,BOOZ ALLEN HAMILTON INC,74348749.03,C4ISR TECHNICAL ENGINEERING RESEARCH AND SUSTAINMENT SUPPORT  IGF::OT::IGF,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0417DB0035_4732_GS00Q09BGD0019_4735,Booz Allen Hamilton Inc,Booz Allen Hamilton
298377652,FA807523F0046,BOOZ ALLEN HAMILTON INC,73630398.73,TECHNOLOGY PROTECTION FOR NAVAL AIR WARFARE CENTER CHINA LAKE,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807523F0046_9700_FA807518D0004_9700,Booz Allen Hamilton,Booz Allen Hamilton
298615345,FA880808F0003,BOOZ ALLEN HAMILTON INC,72703397.2,GBS/JTEO SE&I SERVICES,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA880808F0003_9700_GS00T99ALD0202_4735,Booz Allen Hamilton Inc,Booz Allen Hamilton
298375405,FA800325F0008,BOOZ ALLEN HAMILTON INC,71779799.58,THE PURPOSE OF THIS ORDER IS TO PROVIDE A SHORT-TERM SOLUTION FOR A SYSTEM INTEGRATOR AND SERVICE DESK TO SUPPORT THE ADVANA OPERATING SYSTEM ENVIRONMENT.,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA800325F0008_9700_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
279969771,36C10B22N10070022,BOOZ ALLEN HAMILTON INC,71461192.69,CONNECTED CARE PLATFORM (CCP),Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B22N10070022_3600_VA11816D1007_3600,Booz Allen Hamilton Inc,Booz Allen Hamilton
298377354,FA807519FA033,BOOZ ALLEN HAMILTON INC,71377317.67,STRATEGICALLY PLANNED INITIATIVES&KNOWLEDGE ENHANCEMENT,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807519FA033_9700_FA807518D0004_9700,Booz Allen Hamilton,Booz Allen Hamilton
298377348,FA807519FA027,BOOZ ALLEN HAMILTON INC,70575643.91,FORCE DEVELOPMENT ANALYSIS SUPPORT FOR JOINT STAFF J7,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807519FA027_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
305941197,GST0011AJ0101,BOOZ ALLEN HAMILTON INC,69328605.33,THE PURPOSE OF THIS TASK ORDER IS TO PROVIDE INFORMATION TECHNOLOGY (IT) SUPPORT SERVICES TO THE JOINT IMPROVISED EXPLOSIVE DEVICE (IED) DEFEAT ORGANIZATION (JIEDDO) COUNTER-IED OPERATIONS/INTELLIGENCE INTEGRATION CENTER (COIC) NET-CENTRIC INNOVATION DIVISION (NID).,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GST0011AJ0101_4732_GS00T11AJC0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
298377673,FA807524F0020,BOOZ ALLEN HAMILTON INC,69301390.0,GROUND SYSTEM TECHNOLOGY AND LABORATORY RESEARCH AND DEVELOPMENT FOR THE UNITED STATES ARMY GROUND VEHICLE SYSTEMS CENTER,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807524F0020_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
305315923,GSQ0215CJ0005,BOOZ ALLEN HAMILTON INC,69044732.25,IGF::CL::IGF,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0215CJ0005_4732_GS00Q09BGD0019_4735,Booz Allen Hamilton Inc,Booz Allen Hamilton
298377471,FA807521F0008,BOOZ ALLEN HAMILTON INC,67831300.8,SURVIVABILITY AND COMBAT EFFECTIVENESS ANALYSIS FOR AIR FORCE LIFE CYCLE MANAGEMENT CENTER (AFLCMC) COMBAT EFFECTIVENESS AND VULNERABILITY ANALYSIS BRANCH (EZJA),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807521F0008_9700_FA807518D0004_9700,Booz Allen Hamilton,Booz Allen Hamilton
278252415,15F06718F0006757,BOOZ ALLEN HAMILTON INC,67783890.35,"THIS SERVICES CONTRACT PROVIDES SYSTEM  ENGINEERING AND ANALYSIS TO THE CMAS PROGRAMS INCLUDING SENTINEL, GUARDIAN, DELTA AND CRISIS MANAGEMENT.",Department of Justice,Federal Bureau of Investigation,,,,,,252.0,department-of-justice,CONT_AWD_15F06718F0006757_1549_GS35F0306J_4730,Booz Allen Hamilton Inc,Booz Allen Hamilton
305950526,GST0410DB0055,"BOOZ ALLEN HAMILTON ENGINEERING SERVICES, LLC",67692255.92,"COMMAND, CONTROL, COMMUNICATIONS, COMPUTERS, INTELLIGENCE, SURVEILLANCE, AND RECONNAISSANCE (C4ISR) TECHNICAL, ENGINEERING RESEARCH, AND SUSTAINMENT DEVELOPMENT",General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GST0410DB0055_4735_GS00Q09BGD0013_4735,Booz Allen Hamilton,Booz Allen Hamilton
279968382,36C10B19N10150046,LIBERTY IT SOLUTIONS LLC,67620481.12,ADVANCED MEDICAL COST MANAGEMENT SOLUTION (AMCMS)&HEALTHCARE FINANCIAL MANAGEMENT SERVICES,Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B19N10150046_3600_VA11816D1015_3600,Booz Allen Hamilton,Booz Allen Hamilton
309845636,N0017320C6002,EVERWATCH SOLUTIONS INC.,66244087.17,C4ISR RDT&E LABOR,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0017320C6002_9700_-NONE-_-NONE-,EverWatch,Booz Allen Hamilton
281081719,47QDCB19F0007,BOOZ ALLEN HAMILTON INC,65753524.9,IT OPERATIONS AND MAINTENANCE FOR FEDERAL ACQUISITION CLOUD SERVICES.,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QDCB19F0007_4732_47QDCB19A0001_4732,Booz Allen Hamilton,Booz Allen Hamilton
291199311,70CTD022FR0000002,BOOZ ALLEN HAMILTON INC,64095600.3,"EO14042 DHS ICE REQUIRES DESIGN, DEVELOPMENT AND DATA ANALYTICS SUPPORT FOR THE DHS ICE HOMELAND SECURITY INVESTIGATIONS (HSI) REPOSITORY FOR ANALYTICS IN VIRTUALIZED ENVIRONMENT (RAVEN) PROGRAM.",Department of Homeland Security,U.S. Immigration and Customs Enforcement,,,,,,766.0,department-of-homeland-security,CONT_AWD_70CTD022FR0000002_7012_GS35F386DA_4732,Booz Allen Hamilton,Booz Allen Hamilton
347650171,VA11816F10150013,LIBERTY IT SOLUTIONS LLC,62849892.98,"IGF::OT::IGF THE CONTRACTOR SHALL PROVIDE T3 PRODUCT SUSTAINMENT SUPPORT TO HPS CLINICAL APPLICATIONS (REFER TO SECTION 8.5) TO ENSURE THAT SUSTAINMENT PRODUCT(S) ARE WELL-MANAGED AND MAINTAIN SUPPORT FOR THE CUSTOMER BASE. THIS SUPPORT INCLUDES COMMUNICATION, APPLICATION BASELINE CONFIGURATION, QUALITY, RISK, SCHEDULE, COST, AND PERFORMANCE MANAGEMENT AND REPORTING. THIS SUPPORT INCLUDES ATTENDING APPLICATION SUSTAINMENT MEETINGS WITH HPS AND OTHER OI&T AND CUSTOMER REPRESENTATIVES, PROVIDING TECHNICAL MANAGEMENT REPORTS, SUBJECT MATTER EXPERTISE, AND COORDINATION TO SUPPORT INTEGRATED TROUBLE-SHOOTING, ISSUE ANALYSIS, AND SOLUTION DEVELOPMENT.",Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_VA11816F10150013_3600_VA11816D1015_3600,Liberty IT Solutions,Booz Allen Hamilton
298377638,FA807523F0030,BOOZ ALLEN HAMILTON INC,62338871.75,STAND-IN FORCE STRATEGIC PLANNING AND ANALYSIS FOR III MARINE EXPEDITIONARY FORCE,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807523F0030_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
347646194,VA11810080072,BOOZ ALLEN HAMILTON INC,61761169.7,"::IGF::CL::IGF:: THIS ACTION IS FOR FOR THE PROCUREMENT OF CONTRACTOR SUPPORT FOR INFORMATION TECHNOLOGY WORKFORCE DEVELOPMENT (ITWD) BUSINESS OFFICE SUPPORT INCLUSIVE OF THE FOLLOWING: PROGRAM REVIEW AND EVALUATION, DEVELOPMENT OF MILESTONES, RESOURCE ALLOCATION, CONTINUAL MONITORING OF MILESTONE PROGRESS, QUALITY ASSURANCE, AND TECHNICAL REVIEW. VA ALSO REQUIRES CONTRACTOR SUPPORT FOR THE MAINTENANCE OF EXISTING COMPETENCY MODELS AND THE DEVELOPMENT OF NEW COMPETENCY MODELS. THE CONTRACTOR SHALL ALSO PROVIDE SUPPORT FOR THE DEVELOPMENT OF COURSEWARE, AND FACILITATE THE PRESENTATION OF THESE MATERIALS TO THE VA WORKFORCE.",Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_VA11810080072_3600_VA11811D1008_3600,Booz Allen Hamilton,Booz Allen Hamilton
306629671,HHSD2002010371980003,BOOZ ALLEN HAMILTON INC,61053157.62,MISO INFORMATION MANAGEMENT SUPPORT SERVICES,Department of Health and Human Services,Centers for Disease Control and Prevention,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSD2002010371980003_7523_HHSD200201037198I_7523,Booz Allen Hamilton Inc,Booz Allen Hamilton
281086773,47QFSA18F0073,BOOZ ALLEN HAMILTON INC,61051530.66,"NATIONAL CAPITAL REGION, INTEGRATED AIR DEFENSE SYSTEM, INFORMATION TECHNOLOGY SUPPORT IGF::OT::IGF",General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFSA18F0073_4732_GS00Q09BGD0019_4735,Booz Allen Hamilton,Booz Allen Hamilton
305314854,GSQ0017AJ0096,BOOZ ALLEN HAMILTON INC,60383025.71,"TO SUPPORT THE USCYBERCOMS DIRECTORATE OF JOINT EXERCISES AND TRAINING (J7) MISSION TO DEVELOP, ADMINISTER, VALIDATE, AND ASSESS CYBERSPACE TRAINING AND EXERCISES, AND CYBER MISSION FORCE (CMF) CERTIFICATION AND PROFICIENCY STANDARDS.",General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0017AJ0096_4732_GS00Q16AJD0001_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
343636731,TIRNO11D000110032,BOOZ ALLEN HAMILTON INC,60256645.64,IGF::CT::IGF FOR CRITICAL FUNCTIONS - OFFICE OF ON LINE SERVICES,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_TIRNO11D000110032_2050_TIRNO11D00011_2050,Booz Allen Hamilton,Booz Allen Hamilton
298377529,FA807521F0068,BOOZ ALLEN HAMILTON INC,59255472.96,TECHNOLOGY INTEGRATION AND ASSESSMENT- PHASE I RESEARCH AND DEVELOPMENT FOR UNITED STATES NORTHERN COMMAND & NORTH AMERICAN AEROSPACE DEFENSE COMMAND,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807521F0068_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
279968354,36C10B19N10070016,BOOZ ALLEN HAMILTON INC,59011189.58,OFFICE OF INFORMATION SECURITY (OIS) ASSESSMENT AND AUTHORIZATION AND COMPLIANCE SUPPORT SERVICES,Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B19N10070016_3600_VA11816D1007_3600,Booz Allen Hamilton,Booz Allen Hamilton
298377751,FA807525F0041,BOOZ ALLEN HAMILTON INC,58303918.35,INTEGRATED SYSTEMS RESEARCH AND ANALYSIS FOR ASSURED LIFECYCLE CAPABILITIES FOR THE NUCLEAR WEAPONS ENTERPRISE FOR AIR FORCE NUCLEAR WEAPONS CENTER (AFNWC)/NUCLEAR TECHNOLOGY AND INTEGRATION DIRECTORATE (NT),Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA807525F0041_9700_FA807518D0004_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
291507947,75D30122F13458,BOOZ ALLEN HAMILTON INC,57517230.56,DCIPHER SERVICES,Department of Health and Human Services,Centers for Disease Control and Prevention,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75D30122F13458_7523_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
279967739,36C10B18N10150027,LIBERTY IT SOLUTIONS LLC,57413426.72,"IGF::OT::IGF SOFTWARE ENHANCEMENTS AND OPERATIONS AND MAINTENANCE (O&M) FOR ALL E&E PROJECTS/PROGRAMS SUPPORTING THE ENTIRE EHBD PROGRAM, THE E&E PORTION OF PURCHASED CARE, AND COMMUNITY CARE.",Department of Veterans Affairs,Department of Veterans Affairs,,,,,,561.0,department-of-veterans-affairs,CONT_AWD_36C10B18N10150027_3600_VA11816D1015_3600,Booz Allen Hamilton,Booz Allen Hamilton
305314665,GSQ0015AJ0026,BOOZ ALLEN HAMILTON INC,56531732.26,"''IGF::OT::IGF'', THIS ACTION AWARDS GSQ0015AJ0026 TO BOOZ ALLEN HAMILTON, INC. (BAH) TO PROVIDE ENTERPRISE INFORMATION TECHNOLOGY (IT) OPERATIONS AND MAINTENANCE (O&M) SUPPORT SERVICES TO THE JOINT IMPROVISED EXPLOSIVE DEVICE (IED) DEFEAT ORGANIZATION (JIEDDO).",General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_GSQ0015AJ0026_4732_GS00T11AJC0004_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
291654176,75N98118F00003,BOOZ ALLEN HAMILTON INC,55978527.43,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N98118F00003_7529_HHSN316201200008W_7529,Booz Allen Hamilton,Booz Allen Hamilton
309498221,N0001922F1207,BOOZ ALLEN HAMILTON INC,55705583.21,SOFTWARE DEVSECOPS SERVICES,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0001922F1207_9700_FA830720G0032_9700,Booz Allen Hamilton Inc,Booz Allen Hamilton
306363317,HB000122C1005,BOOZ ALLEN HAMILTON INC,55221957.24,TASK ORDER 4 BRIDGE CONTRACT,Department of Defense,U.S. Cyber Command,,,,,,1173.0,department-of-defense,CONT_AWD_HB000122C1005_9700_-NONE-_-NONE-,Booz Allen Hamilton,Booz Allen Hamilton
281082153,47QFCA19F0061,BOOZ ALLEN HAMILTON INC,55159814.86,THE PURPOSE OF THIS TASK ORDER (TO) IS TO PROVIDE THE AFRL/RIEB AND ITS CLIENTS WITH SPECIALIZED INFORMATION TECHNOLOGY (IT) ENGINEERING SERVICES (ES) AND ANALYTICAL SUPPORT WITHIN THE ISR DOMAIN.,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFCA19F0061_4732_47QTCK18D0004_4732,Booz Allen Hamilton Inc,Booz Allen Hamilton
281087833,47QFWA21F0026,BOOZ ALLEN HAMILTON INC,55018364.8,UNITED STATES AIR FORCE LIFE CYCLE MANAGEMENT CENTER AFLCMC SPECIAL ACCESS PROGRAMS SAP INFORMATION ASSURANCE  MISSION ASSURANCE IAMA SERVICES,General Services Administration,Federal Acquisition Service,,,,,,614.0,general-services-administration,CONT_AWD_47QFWA21F0026_4732_47QTCK18D0004_4732,Booz Allen Hamilton,Booz Allen Hamilton
